date,channel,campaign_id,spend,impressions,clicks,conversions,revenue,cust_acquisition_cost,region,device,campaign_type
2023-03-26,Facebook,camp_011,942.07,37832,1301,11,887.52,85.64,North,Desktop,Consideration
2024-06-17,Email,camp_027,132.45,8753,44,0,0.0,,East,Desktop,Consideration
2023-07-21,Organic,camp_010,47.71,3444,3,0,0.0,,North,Mobile,Consideration
2024-10-04,Facebook,camp_005,511.0,10857,294,0,0.0,,South,Mobile,Awareness
2024-04-22,TV,camp_023,2375.15,68991,68,0,0.0,,West,Mobile,Consideration
2024-06-30,Organic,camp_019,76.45,2430,69,1,18.46,76.45,East,Tablet,Conversion
2023-07-19,Affiliate,camp_018,495.56,14828,14,0,0.0,,South,Desktop,Conversion
2024-10-09,Google,camp_012,904.99,70568,2721,42,2781.83,21.55,West,Mobile,Awareness
2024-03-22,Facebook,camp_023,1044.49,62871,2084,11,780.66,94.95,East,Mobile,Consideration
2023-08-01,Email,camp_024,15.57,654,4,0,0.0,,North,Desktop,Awareness
2024-03-28,Facebook,camp_011,6344.71,59261,1961,0,0.0,,North,Desktop,Consideration
2023-01-28,Google,camp_007,915.73,41451,1249,1,99.9,915.73,East,Desktop,Awareness
2023-03-16,Facebook,camp_020,1224.85,97058,4332,0,0.0,,South,Mobile,Consideration
2024-01-09,Google,camp_001,1728.68,81016,3048,20,1355.45,86.43,South,Desktop,Consideration
2024-05-23,Email,camp_016,168.39,10276,190,2,74.97,84.2,South,Desktop,Consideration
2024-03-11,Email,camp_008,147.61,4547,132,0,0.0,,West,Mobile,Consideration
2023-06-27,Facebook,camp_013,643.97,40514,794,1,89.98,643.97,East,Mobile,Consideration
2024-01-29,Organic,camp_011,76.74,3870,68,0,0.0,,South,Mobile,Conversion
2023-02-07,Email,camp_023,147.83,5578,9,0,0.0,,South,Desktop,Conversion
2023-03-30,Affiliate,camp_023,429.58,14762,14,0,0.0,,South,Desktop,Consideration
2023-12-27,Organic,camp_030,73.4,3770,3,0,0.0,,West,Desktop,Consideration
2023-03-09,Organic,camp_019,30.41,718,0,0,0.0,,South,Desktop,Consideration
2024-12-13,Organic,camp_022,59.79,3918,33,1,32.72,59.79,North,Mobile,Conversion
2023-05-02,Organic,camp_029,29.27,1090,9,0,0.0,,North,Mobile,Awareness
2023-05-08,Organic,camp_022,71.82,4108,39,0,0.0,,West,Desktop,Awareness
2024-12-02,Affiliate,camp_029,372.59,14940,361,0,0.0,,West,Mobile,Consideration
2023-07-24,TV,camp_009,1106.29,65642,1109,10,2035.16,110.63,South,Mobile,Awareness
2023-12-30,LinkedIn,camp_011,197.44,10201,137,0,0.0,,South,Mobile,Awareness
2024-05-20,Google,camp_017,525.87,16324,505,0,0.0,,North,Desktop,Consideration
2024-11-15,Facebook,camp_027,461.68,36585,1104,43,3394.96,10.74,East,Desktop,Conversion
2024-09-18,Facebook,camp_029,603.18,14909,690,0,0.0,,East,Desktop,Consideration
2024-10-27,Affiliate,camp_006,270.34,15955,15,0,0.0,,North,Mobile,Consideration
2023-11-15,Email,camp_030,239.73,16134,427,10,352.54,23.97,South,Mobile,Conversion
2024-03-08,Facebook,camp_023,760.48,56941,1650,0,0.0,,East,Desktop,Consideration
2024-09-09,LinkedIn,camp_022,126.04,4269,82,0,0.0,,North,Mobile,Awareness
2024-03-07,Organic,camp_023,68.78,1832,7,0,0.0,,West,Mobile,Conversion
2024-10-02,Facebook,camp_023,586.6,41518,735,5,376.55,117.32,East,Mobile,Conversion
2023-06-14,Google,camp_002,1626.87,121578,1706,29,1640.1,56.1,West,Mobile,Conversion
2024-09-10,Affiliate,camp_025,312.05,14800,331,7,360.44,44.58,South,Desktop,Conversion
2024-03-11,Facebook,camp_006,1116.47,29031,498,1,75.66,1116.47,North,Desktop,Consideration
2024-02-01,Facebook,camp_026,1080.95,46707,565,16,1263.65,67.56,West,Desktop,Conversion
2023-10-11,Affiliate,camp_015,188.13,9951,81,0,0.0,,East,Desktop,Consideration
2024-11-14,Email,camp_007,149.21,9470,158,4,224.47,37.3,East,Desktop,Conversion
2023-05-22,Email,camp_005,195.06,6154,135,0,0.0,,North,Tablet,Consideration
2023-09-02,LinkedIn,camp_030,727.12,54619,71,2,325.76,363.56,East,Desktop,Conversion
2023-11-29,Google,camp_014,452.02,10636,258,0,0.0,,West,Desktop,Consideration
2023-09-08,Organic,camp_011,32.92,1591,19,0,0.0,,East,Desktop,Conversion
2024-08-23,Google,camp_006,1445.44,74201,4138,160,13347.58,9.03,South,Mobile,Conversion
2024-01-16,Facebook,camp_005,833.09,22570,803,15,615.64,55.54,North,Desktop,Conversion
2023-04-10,Google,camp_010,1474.06,36808,923,0,0.0,,North,Mobile,Consideration
2024-05-23,Facebook,camp_029,803.68,26633,661,3,230.36,267.89,South,Desktop,Consideration
2023-10-19,Email,camp_006,128.7,3251,30,0,0.0,,West,Desktop,Awareness
2024-01-28,TV,camp_003,2374.55,63532,513,0,0.0,,South,Desktop,Consideration
2024-08-14,Instagram,camp_028,516.53,25823,532,15,692.35,34.44,North,Desktop,Conversion
2023-05-11,Email,camp_007,136.15,5617,8,0,0.0,,East,Desktop,Consideration
2023-03-23,Google,camp_019,288.45,7844,240,0,0.0,,North,Desktop,Consideration
2024-01-07,Facebook,camp_023,1056.21,80059,982,8,344.31,132.03,North,Desktop,Awareness
2023-02-02,Facebook,camp_013,1361.15,74120,2526,41,2340.74,33.2,West,Desktop,Conversion
2023-12-18,TV,camp_015,2939.5,181416,2646,0,0.0,,North,Mobile,Consideration
2024-08-31,Instagram,camp_015,301.53,19670,545,8,642.61,37.69,South,Desktop,Awareness
2023-05-09,Organic,camp_016,76.92,3224,30,0,0.0,,East,Mobile,Conversion
2024-08-02,Organic,camp_001,37.09,1628,1,0,0.0,,South,Mobile,Awareness
2024-09-02,Facebook,camp_020,734.37,51991,1673,0,0.0,,East,Mobile,Consideration
2024-09-01,LinkedIn,camp_020,702.73,41060,50,0,0.0,,North,Mobile,Consideration
2024-05-03,Organic,camp_003,29.36,1807,42,0,0.0,,East,Mobile,Awareness
2023-10-31,Email,camp_026,53.46,3212,37,0,0.0,,East,Desktop,Awareness
2024-02-25,Instagram,camp_021,590.93,16446,460,6,248.69,98.49,North,Desktop,Awareness
2023-06-18,Facebook,camp_004,429.03,25002,631,23,1705.93,18.65,North,Mobile,Conversion
2024-12-19,Google,camp_002,988.18,34910,1153,14,1403.55,70.58,North,Mobile,Consideration
2024-09-24,Google,camp_011,1303.35,92797,3730,9,936.87,144.82,South,Mobile,Awareness
2023-10-14,Google,camp_011,1134.13,63433,2552,29,2746.04,39.11,South,Desktop,Consideration
2023-12-23,Organic,camp_026,80.85,4070,77,1,29.99,80.85,East,Mobile,Conversion
2024-06-08,Facebook,camp_011,567.01,40847,1014,0,0.0,,West,Desktop,Awareness
2023-02-25,Email,camp_018,72.35,3942,3,0,0.0,,West,Mobile,Conversion
2024-05-15,Google,camp_021,2134.07,112524,2727,45,2387.07,47.42,South,Tablet,Conversion
2024-04-09,Facebook,camp_026,552.99,17978,666,0,0.0,,South,Desktop,Awareness
2023-11-16,Google,camp_021,1497.74,43704,1067,0,0.0,,North,Mobile,Awareness
2024-09-16,Facebook,camp_024,1109.53,25950,733,4,336.42,277.38,South,Desktop,Consideration
2023-12-22,Google,camp_018,829.42,59140,1305,15,1050.02,55.29,South,Desktop,Consideration
2024-08-16,Email,camp_015,137.88,10320,230,0,0.0,,West,Mobile,Consideration
2023-04-04,Google,camp_002,239.45,18780,653,4,387.31,59.86,North,Mobile,Consideration
2024-11-21,Facebook,camp_027,1076.45,69811,3369,76,3244.73,14.16,West,Mobile,Conversion
2024-04-24,LinkedIn,camp_009,93.94,6852,115,0,0.0,,North,Mobile,Awareness
2023-05-09,Instagram,camp_016,358.35,23340,833,0,0.0,,North,Desktop,Consideration
2024-07-12,TV,camp_017,1750.23,116078,116,0,0.0,,South,Mobile,Consideration
2024-02-18,Affiliate,camp_002,80.95,6357,6,0,0.0,,West,Desktop,Awareness
2023-04-18,Google,camp_029,1254.52,97242,801,9,512.48,139.39,North,Desktop,Consideration
2023-08-19,Instagram,camp_012,755.04,27039,457,3,107.44,251.68,East,Desktop,Consideration
2024-11-20,Facebook,camp_029,1279.06,78108,2014,37,1629.09,34.57,North,Mobile,Conversion
2023-08-16,Google,camp_008,1545.43,35789,745,19,928.03,81.34,West,Desktop,Conversion
2024-07-25,Google,camp_007,888.78,69174,2596,32,1974.04,27.77,South,Desktop,Awareness
2023-07-31,Email,camp_030,5.0,242,4,0,0.0,,East,Mobile,Awareness
2023-06-09,Google,camp_016,1141.56,82415,1266,0,0.0,,South,Mobile,Awareness
2024-08-17,Email,camp_028,195.88,14454,106,0,0.0,,East,Desktop,Conversion
2023-05-07,Facebook,camp_030,171.09,4238,121,0,0.0,,South,Desktop,Awareness
2024-08-09,Google,camp_007,182.89,8413,270,0,0.0,,South,Tablet,Consideration
2023-12-30,Google,camp_009,1994.68,112569,2617,17,934.97,117.33,South,Mobile,Conversion
2023-02-15,Facebook,camp_024,1217.62,34251,1243,16,1123.84,76.1,North,Desktop,Conversion
2024-05-02,Google,camp_005,529.11,30021,487,0,0.0,,West,Desktop,Consideration
2024-08-28,Google,camp_024,1009.28,28773,1009,3,263.12,336.43,West,Mobile,Consideration
2024-04-24,Email,camp_017,130.42,5599,93,2,59.7,65.21,East,Desktop,Conversion
2023-01-04,Facebook,camp_007,830.06,48773,1786,36,2295.04,23.06,North,Desktop,Awareness
2023-07-17,Facebook,camp_007,897.78,40229,1189,0,0.0,,South,Tablet,Awareness
2024-09-18,Facebook,camp_003,675.2,14262,478,0,0.0,,East,Mobile,Awareness
2023-11-02,Organic,camp_029,35.71,1336,18,0,0.0,,North,Desktop,Awareness
2024-02-25,Google,camp_024,320.4,21613,1047,25,2232.61,12.82,West,Desktop,Awareness
2023-01-05,Organic,camp_015,55.62,3412,12,0,0.0,,East,Desktop,Consideration
2023-02-14,Facebook,camp_020,486.44,18993,649,0,0.0,,West,Mobile,Awareness
2024-12-07,TV,camp_025,1845.44,102782,102,1,129.96,1845.44,North,Desktop,Awareness
2023-01-20,Instagram,camp_029,500.81,30239,1447,0,0.0,,West,Desktop,Awareness
2024-11-06,Google,camp_002,1384.74,61053,2276,9,771.26,153.86,North,Mobile,Consideration
2024-06-08,Organic,camp_012,11.54,852,9,0,0.0,,North,Desktop,Consideration
2023-02-05,Google,camp_022,1768.96,74077,1713,33,1950.77,53.6,West,Desktop,Conversion
2024-06-16,Google,camp_022,423.44,16697,421,0,0.0,,South,Desktop,Consideration
2024-11-04,Google,camp_010,1880.78,88639,1375,4,360.33,470.19,North,Tablet,Consideration
2023-04-25,Facebook,camp_018,958.36,40391,976,19,1588.44,50.44,East,Desktop,Consideration
2024-03-05,Instagram,camp_019,529.27,23509,484,10,803.29,52.93,West,Desktop,Conversion
2024-11-05,Organic,camp_017,72.35,1841,24,0,0.0,,East,Desktop,Conversion
2024-09-23,Organic,camp_014,35.28,2309,38,0,0.0,,East,Mobile,Awareness
2023-04-03,Email,camp_020,235.86,17028,190,2,61.61,117.93,East,Mobile,Conversion
2024-02-25,Email,camp_020,120.11,3273,66,0,0.0,,West,Desktop,Consideration
2023-06-30,Google,camp_016,1190.76,27755,869,9,455.4,132.31,West,Tablet,Consideration
2023-01-29,Organic,camp_029,102.22,7377,22,0,0.0,,East,Desktop,Conversion
2023-01-08,Facebook,camp_005,527.6,41871,1893,31,2121.23,17.02,South,Mobile,Conversion
2023-08-04,Facebook,camp_012,782.34,32398,1240,7,565.65,111.76,South,Mobile,Awareness
2023-07-14,Facebook,camp_014,932.93,55054,936,6,415.61,155.49,East,Desktop,Consideration
2023-05-09,Facebook,camp_011,704.64,48663,1716,21,1507.38,33.55,West,Mobile,Consideration
2023-10-18,Facebook,camp_027,527.96,39608,2036,0,0.0,,South,Mobile,Consideration
2023-11-08,Email,camp_004,130.82,5847,72,0,0.0,,East,Desktop,Consideration
2024-06-06,Affiliate,camp_016,322.82,14739,318,0,0.0,,West,Mobile,Awareness
2024-02-04,Facebook,camp_002,651.22,27512,841,0,0.0,,East,Desktop,Consideration
2024-01-09,Facebook,camp_003,1341.56,84098,4065,42,2399.51,31.94,South,Desktop,Consideration
2023-03-27,TV,camp_010,3138.35,241059,1298,12,2220.65,261.53,East,Mobile,Conversion
2024-08-08,LinkedIn,camp_030,1092.51,4105,40,0,0.0,,South,Desktop,Awareness
2023-05-14,Affiliate,camp_025,280.49,16045,16,0,0.0,,West,Mobile,Conversion
2023-12-25,Email,camp_028,247.15,9838,9,0,0.0,,North,Desktop,Conversion
2024-10-06,Organic,camp_026,26.43,2061,21,0,0.0,,North,Desktop,Awareness
2023-04-15,Facebook,camp_001,5.0,376,11,0,0.0,,West,Mobile,Awareness
2023-11-20,Email,camp_028,172.35,11428,79,2,92.5,86.18,South,Mobile,Conversion
2024-05-15,Affiliate,camp_016,282.71,19878,256,4,141.63,70.68,East,Desktop,Conversion
2024-05-14,Organic,camp_004,15.38,337,0,0,0.0,,West,Mobile,Awareness
2023-09-27,Organic,camp_030,82.13,6072,28,0,0.0,,East,Desktop,Conversion
2023-06-16,Google,camp_022,947.28,74909,2682,8,581.59,118.41,West,Desktop,Consideration
2023-01-01,Google,camp_013,410.66,13882,564,0,0.0,,East,Desktop,Consideration
2024-02-29,Instagram,camp_003,397.08,28893,1178,8,470.19,49.63,East,Mobile,Consideration
2023-12-28,Google,camp_030,621.01,13305,216,0,0.0,,South,Desktop,Awareness
2023-12-29,Organic,camp_019,61.42,2814,21,0,0.0,,East,Mobile,Conversion
2023-06-25,Facebook,camp_011,1099.93,43045,1429,11,962.28,99.99,South,Desktop,Consideration
2024-04-21,Email,camp_003,118.72,7225,7,0,0.0,,East,Desktop,Awareness
2023-01-21,Email,camp_023,133.0,3224,3,0,0.0,,West,Desktop,Awareness
2023-10-04,Google,camp_023,1199.2,84803,3985,0,0.0,,South,Desktop,Consideration
2024-03-27,Facebook,camp_003,953.99,19349,488,0,0.0,,South,Desktop,Conversion
2024-05-13,Organic,camp_012,32.95,2325,50,0,0.0,,South,Desktop,Awareness
2024-01-31,TV,camp_015,3108.7,153240,1801,33,4567.47,94.2,South,Mobile,Conversion
2024-08-11,TV,camp_030,2392.34,142204,687,18,1862.31,132.91,West,Desktop,Consideration
2023-11-17,Email,camp_019,212.28,11119,133,1,31.47,212.28,West,Desktop,Consideration
2024-02-22,Google,camp_028,1132.47,34964,784,10,865.41,113.25,East,Mobile,Consideration
2024-09-22,Google,camp_015,948.77,62996,2029,13,1183.39,72.98,West,Desktop,Consideration
2023-10-05,Facebook,camp_020,816.39,37376,632,0,0.0,,North,Desktop,Awareness
2023-05-13,Instagram,camp_008,1094.43,41083,1977,12,940.29,91.2,South,Desktop,Conversion
2023-08-05,Google,camp_013,1120.17,74388,3747,11,717.97,101.83,South,Desktop,Awareness
2024-09-20,Email,camp_003,100.71,2885,41,0,0.0,,West,Desktop,Consideration
2023-10-15,Facebook,camp_015,603.8,21718,361,7,482.79,86.26,North,Desktop,Conversion
2023-10-08,Facebook,camp_001,961.67,39713,920,1,45.95,961.67,West,Mobile,Consideration
2023-01-25,Facebook,camp_020,877.14,48240,1752,0,0.0,,East,Desktop,Consideration
2024-02-11,Organic,camp_029,34.8,2246,27,0,0.0,,North,Mobile,Consideration
2024-11-09,Organic,camp_010,95.69,3761,50,0,0.0,,West,Desktop,Consideration
2024-09-30,Facebook,camp_022,1116.03,63077,1911,25,1161.94,44.64,East,Desktop,Consideration
2023-01-10,Facebook,camp_022,1186.02,66618,1480,3,120.27,395.34,East,Mobile,Conversion
2023-08-09,Email,camp_022,168.68,10639,214,0,0.0,,East,Desktop,Consideration
2024-01-17,Organic,camp_001,52.32,2947,56,0,0.0,,North,Desktop,Consideration
2023-01-12,Facebook,camp_011,416.19,16395,673,13,1152.77,32.01,East,Mobile,Conversion
2023-07-14,Organic,camp_011,66.08,1618,19,0,0.0,,North,Mobile,Awareness
2023-12-15,Affiliate,camp_005,317.97,24999,389,10,399.52,31.8,East,Mobile,Conversion
2024-04-09,Google,camp_030,1412.79,93869,3591,33,3094.42,42.81,East,Mobile,Conversion
2024-07-25,TV,camp_001,2380.45,68293,922,28,5754.4,85.02,East,Mobile,Conversion
2024-08-11,Google,camp_016,1297.83,26141,1130,22,2132.31,58.99,North,Mobile,Conversion
2024-02-28,Google,camp_008,695.27,14883,453,2,144.88,347.63,South,Mobile,Awareness
2023-11-14,Email,camp_016,254.47,8408,279,0,0.0,,North,Mobile,Consideration
2024-01-26,Google,camp_008,897.64,29143,987,11,588.91,81.6,North,Desktop,Consideration
2023-07-27,Google,camp_023,866.45,34690,1634,0,0.0,,South,Desktop,Consideration
2023-04-05,Facebook,camp_025,1074.94,48243,1365,17,1159.17,63.23,East,Desktop,Consideration
2024-08-05,Affiliate,camp_020,93.92,5212,27,0,0.0,,North,Desktop,Awareness
2024-04-02,Instagram,camp_006,858.68,63403,2734,46,1771.12,18.67,South,Desktop,Conversion
2024-09-18,Email,camp_016,219.14,7351,10,0,0.0,,South,Desktop,Conversion
2024-05-06,LinkedIn,camp_026,533.4,19785,19,0,0.0,,East,Mobile,Consideration
2024-08-29,Organic,camp_002,45.99,3422,39,1,34.73,45.99,North,Mobile,Awareness
2024-09-27,Facebook,camp_026,806.39,48858,1347,2,74.49,403.19,West,Mobile,Awareness
2023-06-21,Organic,camp_029,48.33,1619,26,0,0.0,,North,Desktop,Awareness
2024-07-16,Google,camp_019,1454.41,66647,1436,20,1970.36,72.72,North,Tablet,Awareness
2023-01-10,Email,camp_028,195.97,15585,53,0,0.0,,East,Desktop,Consideration
2024-05-03,Facebook,camp_019,1173.37,87902,2317,22,1838.63,53.33,East,Desktop,Consideration
2024-04-16,Affiliate,camp_014,404.01,28474,106,1,65.37,404.01,North,Mobile,Conversion
2024-06-21,Organic,camp_027,42.08,1474,10,0,0.0,,North,Mobile,Conversion
2024-03-23,Google,camp_011,1232.15,47589,965,15,1774.37,82.14,South,Tablet,Conversion
2023-01-09,Organic,camp_012,91.71,2473,4,0,0.0,,South,Mobile,Awareness
2023-04-12,Facebook,camp_022,1008.85,26251,758,3,215.0,336.28,West,Desktop,Awareness
2024-11-08,Email,camp_014,248.18,8640,77,0,0.0,,North,Desktop,Consideration
2024-03-17,Instagram,camp_005,1103.61,38600,835,12,515.24,91.97,North,Desktop,Conversion
2024-03-26,Google,camp_009,816.34,57545,1790,22,2158.42,37.11,East,Mobile,Awareness
2023-10-31,Instagram,camp_023,358.76,9638,388,5,209.94,71.75,South,Mobile,Awareness
2023-09-12,Affiliate,camp_013,389.33,17578,235,6,329.65,64.89,South,Desktop,Conversion
2024-01-29,TV,camp_001,2153.26,165848,1789,36,4221.82,59.81,South,Mobile,Consideration
2023-06-19,Facebook,camp_009,156.65,11422,473,7,355.96,22.38,West,Mobile,Awareness
2023-12-13,Email,camp_009,78.54,1998,14,0,0.0,,East,Mobile,Awareness
2023-01-18,TV,camp_009,2329.53,154674,1092,35,4377.61,66.56,West,Mobile,Consideration
2023-02-25,Google,camp_020,1348.16,97229,3140,21,1261.54,64.2,South,Desktop,Awareness
2024-08-03,Email,camp_016,127.31,5494,34,0,0.0,,North,Mobile,Consideration
2024-05-20,Affiliate,camp_009,352.05,15764,236,1,73.36,352.05,West,Mobile,Consideration
2024-08-15,Google,camp_030,1369.93,45907,2143,0,0.0,,East,Desktop,Consideration
2023-02-02,Facebook,camp_019,1222.37,46798,1724,45,3260.99,27.16,North,Desktop,Conversion
2024-04-12,Email,camp_028,186.97,10481,131,0,0.0,,West,Desktop,Consideration
2023-05-17,Google,camp_011,529.12,38885,941,14,706.43,37.79,West,Desktop,Conversion
2023-12-23,Email,camp_020,223.78,17009,134,3,103.06,74.59,North,Desktop,Conversion
2024-06-27,Facebook,camp_029,1268.15,90921,2075,9,667.04,140.91,South,Mobile,Awareness
2023-11-23,Google,camp_019,1239.69,72082,2722,2,234.51,619.84,West,Desktop,Consideration
2023-09-12,Facebook,camp_029,475.77,10573,296,0,0.0,,East,Mobile,Consideration
2024-07-23,Google,camp_004,693.47,27973,712,24,1827.43,28.89,West,Mobile,Consideration
2023-04-21,Email,camp_020,84.83,4329,102,0,0.0,,East,Mobile,Consideration
2024-09-03,Facebook,camp_005,531.76,33876,1420,6,472.89,88.63,North,Desktop,Awareness
2024-12-18,Email,camp_007,153.98,12283,138,1,55.07,153.98,West,Mobile,Awareness
2023-05-03,Email,camp_024,33.45,1357,1,0,0.0,,South,Desktop,Consideration
2023-03-09,LinkedIn,camp_012,280.31,12373,12,0,0.0,,East,Desktop,Consideration
2024-05-23,Facebook,camp_028,637.0,47428,1040,0,0.0,,West,Desktop,Consideration
2024-05-04,Organic,camp_001,11.98,355,0,0,0.0,,West,Desktop,Conversion
2024-02-10,Facebook,camp_028,804.75,41772,1975,10,873.66,80.48,East,Desktop,Conversion
2023-02-01,Facebook,camp_025,522.87,15694,448,14,1183.41,37.35,South,Desktop,Conversion
2024-02-29,Affiliate,camp_003,414.57,32974,512,14,771.08,29.61,North,Mobile,Consideration
2024-04-13,LinkedIn,camp_024,89.12,6288,107,1,152.37,89.12,North,Desktop,Consideration
2024-04-23,Facebook,camp_008,1331.11,103658,4361,98,5219.9,13.58,North,Tablet,Conversion
2023-06-04,Organic,camp_007,61.89,2891,67,0,0.0,,South,Mobile,Consideration
2024-12-20,Google,camp_020,1573.02,63602,1508,32,1683.12,49.16,East,Desktop,Conversion
2024-01-19,Google,camp_004,1108.17,53449,1664,16,1350.31,69.26,West,Mobile,Awareness
2023-03-03,Organic,camp_021,41.87,1858,20,0,0.0,,East,Mobile,Consideration
2023-10-26,Facebook,camp_018,404.36,23790,517,0,0.0,,West,Mobile,Awareness
2024-06-25,Facebook,camp_012,729.64,16451,266,6,393.98,121.61,West,Mobile,Conversion
2024-12-12,TV,camp_021,2900.4,183200,3943,107,13318.88,27.11,North,Desktop,Conversion
2023-09-17,Google,camp_021,1215.08,65537,1980,0,0.0,,West,Desktop,Awareness
2023-01-18,Organic,camp_010,40.41,2734,28,0,0.0,,East,Desktop,Conversion
2024-12-28,Google,camp_006,1256.63,29783,871,0,0.0,,South,Desktop,Consideration
2023-10-06,Google,camp_029,1592.79,110437,3455,6,462.38,265.47,South,Tablet,Awareness
2024-09-04,Organic,camp_004,99.19,5233,5,0,0.0,,West,Mobile,Conversion
2023-07-06,Google,camp_021,1156.19,65256,1284,0,0.0,,West,Desktop,Consideration
2023-09-07,TV,camp_019,1756.96,108719,1895,6,996.01,292.83,East,Mobile,Consideration
2024-10-05,Email,camp_010,71.37,3263,72,0,0.0,,South,Desktop,Awareness
2023-09-26,Google,camp_012,1273.42,51604,2431,0,0.0,,West,Desktop,Consideration
2023-02-04,Organic,camp_002,51.19,3829,73,1,23.73,51.19,South,Mobile,Consideration
2023-02-17,Instagram,camp_003,624.88,32015,1106,0,0.0,,South,Desktop,Consideration
2023-01-02,Facebook,camp_023,717.15,30062,1297,21,1344.02,34.15,West,Mobile,Consideration
2023-02-24,Affiliate,camp_030,207.67,15111,122,0,0.0,,South,Desktop,Conversion
2023-09-23,Facebook,camp_024,1280.56,93444,3480,3,161.21,426.85,West,Desktop,Consideration
2024-03-20,Organic,camp_028,20.38,1608,15,0,0.0,,North,Mobile,Consideration
2023-07-02,Email,camp_013,5.0,234,2,0,0.0,,West,Desktop,Consideration
2023-05-16,Email,camp_014,149.7,8127,8,0,0.0,,North,Mobile,Consideration
2023-03-15,Facebook,camp_025,997.57,48640,1916,12,763.96,83.13,East,Mobile,Conversion
2023-10-02,Instagram,camp_002,509.36,12920,390,2,135.38,254.68,South,Tablet,Awareness
2023-03-12,Organic,camp_013,34.65,1716,30,0,0.0,,North,Mobile,Awareness
